t,X_T,S_1,S_2,X_1,X_2,C,Z,CO2,B,pH,p_C,q_C,q_CH4
108.0833333,11.356754683158124,0.7993500009401123,7.545037020330797,0.7844758325394302,0.6784817389902235,58.3766091390208,55.6481407323276,10.273505427023899,48.1031037119968,6.976984849381662,0.37821174342866665,16.65456213742519,30.65351187378622
108.1041667,11.356315625825582,0.7996411025527357,7.546957896232194,0.7842744364545452,0.6782947238429609,58.3616988924343,55.63497653439399,10.273680254272401,48.0880186381618,6.976841243405684,0.37821935122658695,16.65344882649137,30.65007057890699
108.125,11.355880807778313,0.799934262592618,7.548890462451137,0.7840737053035475,0.6781082933756032,58.3468251145952,55.62186111864854,10.2738544583978,48.0729706561974,6.976697956247892,0.37822675975206177,16.652312000568212,30.646606715417132
108.1458333,11.355450183938395,0.8002294586342749,7.550834541057049,0.7838736369773581,0.6779224460405391,58.3319865909943,55.60879421539555,10.2740269166557,48.0579596743385,6.976555034833896,0.37823434486153595,16.65122702787077,30.64322985818427
108.1666667,11.355023709752798,0.8005266684648421,7.552789967113847,0.7836742293685506,0.6777371802645914,58.3171842152106,55.595775686493646,10.2741984958308,48.0429857193798,6.9764124430369545,0.3782418232058593,16.650137103944793,30.63985742196814
108.1875,11.3546013472394,0.8008258657630755,7.554756540289938,0.7834754832285378,0.6775524971461651,58.302418470966195,55.58280554162234,10.2743694696338,48.028049001332406,6.976270171475228,0.37824910425425273,16.649023709083554,30.636462226140786
108.2083333,11.354183052700261,0.8011270286520329,7.556734088221667,0.7832773964251017,0.6773683951042115,58.287688139485695,55.56988351135006,10.2745387163572,48.0131494231284,6.976128266979341,0.37825656338374636,16.647962113737403,30.63315369480247
108.2291667,11.353768782946187,0.8014301354635301,7.558722451415145,0.7830799668281853,0.6771848725328519,58.272994117903394,55.557009458108645,10.2747071112099,47.9982870066935,6.975986693024549,0.3782639144436299,16.646894957718747,30.629848444979412
108.25,11.353358501169822,0.8017351603337255,7.560721434416942,0.7828831951386672,0.677001930473411,58.2583368724312,55.54418338894715,10.274874917900899,47.983461954530206,6.975845440586208,0.37827107020004175,16.645804386095087,30.626520267139888
108.2708333,11.3529521650106,0.8020420819256169,7.562730870266075,0.7826870792028519,0.6768195673132945,58.2437151804684,55.531405034783276,10.2750410159511,47.9686741645172,6.975704556393878,0.3782784054892442,16.64476555921703,30.623278416795017
108.2916667,11.352549732601009,0.8023508791070776,7.564750604747561,0.7824916168696938,0.6766377814157921,58.2291299428056,55.51867425868616,10.2752062888669,47.9539236539386,6.975564003531964,0.3782856314025706,16.64372056981944,30.62003872576854
108.3125,11.352151168272053,0.8026615264659718,7.5667804471487905,0.7822968087913177,0.6764565737670911,58.2145816083323,55.505991065163485,10.275370990317501,47.9392106180147,6.975423773336311,0.37829266401579326,16.64265223024404,30.616775959050422
