t,X_T,S_1,S_2,X_1,X_2,C,Z,CO2,B,pH,p_C,q_C,q_CH4
72.02196667,0.5611769267949507,0.1172928626902862,5.52557938353591,1.4179814174216425,1.2634725534858615,171.5505482079334,167.03770098086179,10.038426610607399,161.5121215973259,7.513069889732278,0.37186414929825,13.097471740892273,23.430457114135145
72.04196667,0.5611781087458364,0.1172918273740077,5.525733051757529,1.4179909325003621,1.2634808045703032,171.5510750945954,167.03911639049494,10.0376917558579,161.5133833387374,7.513105074937561,0.372195331074,13.17581081624952,23.550778780427105
72.06196667,0.5611792890839425,0.1172907934333195,5.525906822103623,1.4180004346557593,1.2634890026063608,171.5534468390335,167.04115020974731,10.0382034513897,161.5152433876437,7.513087938584441,0.37195370539949996,13.11856692432571,23.462839103081457
72.08196667,0.5611804678075938,0.11728976088213239,5.526066525211609,1.418009923904537,1.263497218152514,171.55454005224522,167.0427534337051,10.037853143751699,161.51668690849348,7.513106975987682,0.37212356561625,13.158837221974109,23.524728100882474
72.10196667,0.5611816449216898,0.11728872970686831,5.526235789111232,1.4180194002648487,1.2635054024444579,171.5563792929206,167.04460658036373,10.038008501668,161.5183707912525,7.5131047823736115,0.37205551777275003,13.142299476769628,23.499139220590973
72.12196667,0.5611828204250047,0.1172876999130664,5.526400717202385,1.418028863753799,1.2635135841884355,171.56079352411348,167.047311623871,10.039882617444901,161.5209109066686,7.513030531397781,0.37120283750024996,12.945973460567169,23.19932735563141
72.14196667,0.5611839943548774,0.1172866715123013,5.526514974120867,1.418038314388168,1.2635218590345783,171.55956594664372,167.04812466370336,10.0379562570611,161.5216096895825,7.513115745176286,0.372108207786,13.159455245744109,23.527571152130452
72.16196667,0.5611851667112526,0.117285644461888,5.526682464301559,1.4180477521875803,1.2635300124951239,171.5615019206789,167.05000568204997,10.0381787029305,161.5233232177484,7.513110734659421,0.37199465589825,13.129019683305774,23.47923903665048
72.18196667,0.5611863374660732,0.1172846187929861,5.526843840216752,1.4180571771676895,1.2635381671232293,171.56232902429392,167.05151542151043,10.0376574430002,161.5246715812937,7.5131369119880445,0.37223796052799996,13.184981896777533,23.564443488023365
72.20196667,0.5611875066161607,0.1172835944910452,5.527019342245321,1.4180665893465911,1.2635462811538067,171.564658864081,167.05352792834282,10.0381502779835,161.5265085860975,7.513120528782313,0.37200000180525,13.128655089643253,23.47795434560444
72.22196667,0.5611886741633048,0.1172825715656563,5.52718122527126,1.4180759887410646,1.263554411880653,171.56575368533288,167.05512439898544,10.0378105116187,161.5279431737142,7.513139085892954,0.37216675235775,13.168195071697816,23.538709758956
