time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,Q,T (C),S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2
37.89583333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
37.91666667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
37.9375,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
37.95833333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
37.97916667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.02083333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.04166667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.0625,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.08333333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.10416667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.125,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.14583333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.16666667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.1875,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.20833333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.22916667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.25,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.27083333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.29166667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.3125,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.33333333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.35416667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.375,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.39583333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.41666667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.4375,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.45833333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.47916667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.5,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.52083333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.54166667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.5625,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.58333333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.60416667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.625,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.64583333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.66666667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.6875,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.70833333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.72916667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.75,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.77083333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.79166667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.8125,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.83333333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.85416667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.875,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.89583333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.91666667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.9375,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.95833333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
38.97916667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.02083333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.04166667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.0625,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.08333333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.10416667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.125,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.14583333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.16666667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.1875,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.20833333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.22916667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.25,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.27083333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.29166667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.3125,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.33333333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.35416667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.375,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.39583333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.41666667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.4375,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.45833333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.47916667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.5,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.52083333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.54166667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.5625,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.58333333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.60416667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.625,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.64583333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.66666667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.6875,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.70833333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.72916667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.75,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.77083333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.79166667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.8125,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.83333333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.85416667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.875,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.89583333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.91666667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.9375,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.95833333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
39.97916667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
40,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
40.02083333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
40.04166667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
40.0625,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
40.08333333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
40.10416667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
40.125,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
40.14583333,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
40.16666667,0,0.0468616,0,0,0,0,0,0.00E+00,0.00E+00,0.0079075,0.0019674,0.02,0,4.46928,19.53408,9.60816,0,0,0,0,0,0,0,17.0172,0,0.0052,680,35,1,0,0,0,0,0,0,0,0,0,0,0
